kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_usaha,jumlah_umkm,satuan,tahun
32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,25177.0,UNIT,2019
32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,15375.0,UNIT,2019
32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,111028.0,UNIT,2019
32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,81207.0,UNIT,2019
32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,15065.0,UNIT,2019
32,JAWA BARAT,3205,KABUPATEN GARUT,JASA/LAINNYA,35083.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,524.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,524.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,75.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,18721.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,18272.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,11158.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,80577.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,58935.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,10933.0,UNIT,2019
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA/LAINNYA,25461.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,389.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,389.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,56.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,13908.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,13575.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,8289.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,59862.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,43784.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,8123.0,UNIT,2019
32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA/LAINNYA,18916.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,264.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,264.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,38.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,9445.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,9219.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,5629.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,40653.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,29734.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,5516.0,UNIT,2019
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA/LAINNYA,12846.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,704.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,704.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,101.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,25146.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,24542.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,14987.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,108227.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,79159.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,14685.0,UNIT,2019
32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA/LAINNYA,34198.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,437.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,437.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,62.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,15613.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,15238.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,9305.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,67198.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,49149.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,9118.0,UNIT,2019
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA/LAINNYA,21234.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,324.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,324.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,46.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,11568.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,11290.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,6894.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,49787.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,36415.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,6755.0,UNIT,2019
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA/LAINNYA,15732.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,532.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,532.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,76.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,19018.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,18561.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,11335.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,81853.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,59868.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,11106.0,UNIT,2019
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA/LAINNYA,25864.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,473.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,473.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,68.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,16901.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,16495.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,10073.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,72741.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,53203.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,9870.0,UNIT,2019
32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA/LAINNYA,22985.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,243.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,243.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,35.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,8685.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,8477.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,5176.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,37380.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,27340.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,5072.0,UNIT,2019
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA/LAINNYA,11812.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,651.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,651.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,93.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,23255.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,22696.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,13860.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,100087.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,73205.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,13581.0,UNIT,2019
32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA/LAINNYA,31626.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,644.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,644.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,92.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,22999.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,22447.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,13708.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,98989.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,72402.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,13432.0,UNIT,2019
32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA/LAINNYA,31279.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,436.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,436.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,62.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,15558.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,15184.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,9272.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,66960.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,48976.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,9086.0,UNIT,2019
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA/LAINNYA,21159.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,168.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,168.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,24.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,6002.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,5858.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,3577.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,25832.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,18894.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,3505.0,UNIT,2019
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA/LAINNYA,8163.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,241.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,BATIK,241.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,34.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,8601.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,FASHION,8395.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,5126.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,KULINER,37020.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,27077.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,5023.0,UNIT,2019
32,JAWA BARAT,3271,KOTA BOGOR,JASA/LAINNYA,11698.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,111.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,111.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,16.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,3980.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,3885.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,2372.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,17130.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,12529.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2324.0,UNIT,2019
32,JAWA BARAT,3272,KOTA SUKABUMI,JASA/LAINNYA,5413.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,959.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,959.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,137.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,34238.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,33416.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,20406.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,147359.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,107780.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,19995.0,UNIT,2019
32,JAWA BARAT,3273,KOTA BANDUNG,JASA/LAINNYA,46563.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,112.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,BATIK,112.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,16.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,4004.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,FASHION,3908.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,2386.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,KULINER,17234.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,12605.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2338.0,UNIT,2019
32,JAWA BARAT,3274,KOTA CIREBON,JASA/LAINNYA,5446.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,566.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,BATIK,566.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,81.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,20213.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,FASHION,19728.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,12047.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,KULINER,86998.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,63632.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,11805.0,UNIT,2019
32,JAWA BARAT,3275,KOTA BEKASI,JASA/LAINNYA,27490.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,453.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,BATIK,453.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,65.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,16165.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,FASHION,15777.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,9634.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,KULINER,69574.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,50888.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,9440.0,UNIT,2019
32,JAWA BARAT,3276,KOTA DEPOK,JASA/LAINNYA,21984.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,159.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,159.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,23.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,5665.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,5529.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,3376.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,24383.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,17834.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,3308.0,UNIT,2019
32,JAWA BARAT,3277,KOTA CIMAHI,JASA/LAINNYA,7705.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,254.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,254.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,36.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,9070.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,8852.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,5406.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,39037.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,28552.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,5297.0,UNIT,2019
32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA/LAINNYA,12335.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,72.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,BATIK,72.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,BORDIR,10.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,CRAFT,2578.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,FASHION,2516.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1536.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,KULINER,11095.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,8115.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1505.0,UNIT,2019
32,JAWA BARAT,3279,KOTA BANJAR,JASA/LAINNYA,3506.0,UNIT,2019
32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,1110.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,BATIK,1110.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,BORDIR,159.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,39644.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,38693.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,23628.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,170630.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,124801.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,23152.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA/LAINNYA,53916.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,796.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,796.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,114.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,28435.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,27752.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,16947.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,122384.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,89513.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,16606.0,UNIT,2020
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA/LAINNYA,38671.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,742.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,742.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,106.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,26512.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,25875.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,15801.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,114106.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,83459.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,15483.0,UNIT,2020
32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA/LAINNYA,36056.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,1046.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,1046.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,149.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,37343.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,36447.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,22257.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,160725.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,117556.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,21808.0,UNIT,2020
32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA/LAINNYA,50787.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,767.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,767.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,110.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,27393.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,26735.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,16326.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,117897.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,86232.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,15997.0,UNIT,2020
32,JAWA BARAT,3205,KABUPATEN GARUT,JASA/LAINNYA,37254.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,557.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,557.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,80.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,19880.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,19403.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,11848.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,85562.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,62581.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,11610.0,UNIT,2020
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA/LAINNYA,27036.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,414.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,414.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,59.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,14769.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,14415.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,8802.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,63566.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,46493.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,8625.0,UNIT,2020
32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA/LAINNYA,20086.0,UNIT,2020
